run_id,task,model,seed,horizon,skill,change_skill,proprio_skill,mse_model,mse_persist,proprio_mse_model,proprio_mse_persist,param_count,train_step_time_ms,mamba_backend,deterministic_encode_max_abs_diff
mw_r_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach,AdaLN,1,3,0.6397788294466071,0.7900341007545555,0.9456589206286575,0.055813006460666656,0.15494093913171025,0.0019413798304999041,0.0357258238695148,344680,297.4616040360002,,0.0
mw_r_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach,AdaLN,1,4,0.673403867936994,0.8085502300600375,0.9386005659350184,0.058940745426548855,0.1804698207974434,0.002622308777257179,0.042709005664154476,344680,297.4616040360002,,0.0
mw_r_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach,AdaLN,1,5,0.6886006346787836,0.8165078554302654,0.9300685664917434,0.06202593522767226,0.19918452680110932,0.0033332358221782165,0.047664342842116535,344680,297.4616040360002,,0.0
mw_r_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach,AdaLN,1,6,0.6938325761490138,0.8180300461544878,0.9186073957386223,0.06533455948034922,0.2133948761059178,0.004122988193929713,0.0506555630126968,344680,297.4616040360002,,0.0
mw_r_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_convmixer,1,1,0.17290900131391096,0.5138950625377228,0.49318822883085556,0.06012885935604572,0.07269920655836662,0.18002319351666504,0.3552072066151434,337469,94.13906081300053,,0.0
mw_r_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_convmixer,1,2,0.42933128739879123,0.6621748410006809,0.556079451112589,0.06847665086388588,0.11999370098941856,0.4146423547466596,0.9340463192926513,337469,94.13906081300053,,0.0
mw_r_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_convmixer,1,3,0.5075410525557829,0.7067426468252693,0.5549924211661732,0.07630205180082056,0.15494093913171025,0.5847958134777016,1.314125514469213,337469,94.13906081300053,,0.0
mw_r_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_convmixer,1,4,0.5439892108803268,0.7234434997387724,0.546327514568582,0.08229618539412817,0.1804698207974434,0.7050197249485387,1.5540279553830623,337469,94.13906081300053,,0.0
mw_r_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_convmixer,1,5,0.5580345426485539,0.7302085737410646,0.5595845817575108,0.08803268048498365,0.19918452680110932,0.7636019142468771,1.7338219386008051,337469,94.13906081300053,,0.0
mw_r_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_convmixer,1,6,0.56278728309276,0.7309060794873384,0.5663742952893811,0.09329895355635219,0.2133948761059178,0.7960890516638756,1.8358899000121487,337469,94.13906081300053,,0.0
mw_r_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_mamba,1,1,0.108736210671594,0.4841987581669298,0.4117242693424321,0.06479417031837834,0.07269920655836662,0.22920777074992657,0.38962642652913926,363176,114.36842430899975,mamba_ssm,0.0
mw_r_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_mamba,1,2,0.3844844980601464,0.6311983551547186,0.4815533012242684,0.07385798309412267,0.11999370098941856,0.5374171362486151,1.0365909118867582,363176,114.36842430899975,mamba_ssm,0.0
mw_r_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_mamba,1,3,0.46558127351974765,0.6708554948474688,0.48749714945596057,0.08280333937042289,0.15494093913171025,0.7468602790021234,1.4572802438255814,363176,114.36842430899975,mamba_ssm,0.0
mw_r_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_mamba,1,4,0.5026715749929187,0.684011812314765,0.4801105398586386,0.08975277173850271,0.1804698207974434,0.8897922987325324,1.7115028615709809,363176,114.36842430899975,mamba_ssm,0.0
mw_r_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_mamba,1,5,0.5172621948611128,0.6898720590564351,0.49698624348251497,0.09615390128559537,0.19918452680110932,0.9455638592027955,1.8797972161819538,363176,114.36842430899975,mamba_ssm,0.0
mw_r_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach,mgvt_mamba,1,6,0.5230842244404512,0.6909410364341986,0.515318931438578,0.10177138283848762,0.2133948761059178,0.9456509017530415,1.951078684710794,363176,114.36842430899975,mamba_ssm,0.0
mw_rw_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,AdaLN,1,1,0.35524224039631036,0.6342873385386889,0.9535142760180484,0.050693481672141286,0.0786240737968021,0.004758140943142482,0.10235703643100957,344680,306.41058269599824,,0.0
mw_rw_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,AdaLN,1,2,0.5847754328199553,0.7727030964956992,0.9560471859896539,0.0551277994695637,0.13276622778839536,0.011928879605450977,0.2714019539828102,344680,306.41058269599824,,0.0
mw_rw_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,AdaLN,1,3,0.6641085472310412,0.8200557852811283,0.9530184866849304,0.05830669434534179,0.17358790723813905,0.017881172611895535,0.3806001839910944,344680,306.41058269599824,,0.0
mw_rw_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,AdaLN,1,4,0.7006524282893868,0.8415043308856154,0.9520162942752485,0.06138972130086687,0.20507840083705053,0.021764265305310903,0.4535761666711834,344680,306.41058269599824,,0.0
mw_rw_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,AdaLN,1,5,0.7184358226086269,0.8489050068075641,0.9518184518702735,0.06501127514574263,0.23089327537351184,0.02482369211424763,0.5152115919440985,344680,306.41058269599824,,0.0
mw_rw_stage2_pred_adaln_depth1_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,AdaLN,1,6,0.7257951939031306,0.8513654079918029,0.9515317767948347,0.06885464092095693,0.2511066158943706,0.027401837758823402,0.5653567625706395,344680,306.41058269599824,,0.0
mw_rw_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_convmixer,1,1,0.154376800156234,0.5142546743831672,0.586006473612286,0.06648634086880419,0.0786240737968021,0.37247553354336155,0.8997134249740176,337469,96.14936600800044,,0.0
mw_rw_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_convmixer,1,2,0.44388476565754365,0.6742294770185357,0.6499261261331182,0.07383332187930743,0.13276622778839536,0.8018599584036403,2.290544991393884,337469,96.14936600800044,,0.0
mw_rw_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_convmixer,1,3,0.535907713124751,0.7288432473698482,0.6624434584245744,0.08056080884403653,0.17358790723813905,1.0531537163257598,3.119932771590021,337469,96.14936600800044,,0.0
mw_rw_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_convmixer,1,4,0.582969033113987,0.7548208512631639,0.6658954082140236,0.08552404378851254,0.20507840083705053,1.1967692613270549,3.58201979484823,337469,96.14936600800044,,0.0
mw_rw_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_convmixer,1,5,0.6047722390190677,0.7668637558619054,0.6631006048767873,0.0912554322514269,0.23089327537351184,1.3265751825273038,3.937600368923611,337469,96.14936600800044,,0.0
mw_rw_stage2_pred_mgvt_convmixer_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_convmixer,1,6,0.6149201848773325,0.7726965249879518,0.6567793365464304,0.09669608922468291,0.2511066158943706,1.453371754123105,4.234511231051551,337469,96.14936600800044,,0.0
mw_rw_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_mamba,1,1,0.15004908197607236,0.5161421496759875,0.5924897238428315,0.06682660370237298,0.0786240737968021,0.277244422328141,0.6803372541732259,363176,113.34490469799985,mamba_ssm,0.0
mw_rw_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_mamba,1,2,0.43545782655078136,0.6721438995343652,0.6873345320323092,0.07495213479631477,0.13276622778839536,0.5602828383362956,1.7919562463296785,363176,113.34490469799985,mamba_ssm,0.0
mw_rw_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_mamba,1,3,0.5277979633739791,0.7254271592278421,0.7111239214608792,0.08196856333149805,0.17358790723813905,0.7284986499448617,2.5218379231293997,363176,113.34490469799985,mamba_ssm,0.0
mw_rw_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_mamba,1,4,0.5733109560882304,0.7516525259391246,0.7226737661108102,0.08750470678011577,0.20507840083705053,0.833750402563148,3.00638850811455,363176,113.34490469799985,mamba_ssm,0.0
mw_rw_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_mamba,1,5,0.5934691133968364,0.7643124796571629,0.7417947031540526,0.09386524794830216,0.23089327537351184,0.8826066433886687,3.4182360089818635,363176,113.34490469799985,mamba_ssm,0.0
mw_rw_stage2_pred_mgvt_mamba_lance_h4_seed1,METAWORLD_HF:mw-reach-wall,mgvt_mamba,1,6,0.6028026872593215,0.7704384927712445,0.7595924697413874,0.09973887304464976,0.2511066158943706,0.9037538826465606,3.759257797267702,363176,113.34490469799985,mamba_ssm,0.0
pusht_stage2_pred_adaln_depth1_lance_h4_seed234,PushT,AdaLN,234,1,0.3477984648119281,0.5807754489488955,0.9959404013863247,0.03839681650509173,0.05887262515262165,0.00017132160679992167,0.04220161230295105,343480,262.5797893799996,,0.0
pusht_stage2_pred_adaln_depth1_lance_h4_seed234,PushT,AdaLN,234,2,0.48424970589303873,0.6660265713040108,0.9968671567143612,0.04701227137824427,0.09115316445848583,0.00026374311129024095,0.08418650000759986,343480,262.5797893799996,,0.0
pusht_stage2_pred_adaln_depth1_lance_h4_seed234,PushT,AdaLN,234,3,0.5280868464487192,0.6894894562329009,0.9966321444677274,0.0530867456510707,0.1124926170240813,0.0003662599427529383,0.10875167869976488,343480,262.5797893799996,,0.0
pusht_stage2_pred_adaln_depth1_lance_h4_seed234,PushT,AdaLN,234,4,0.5504114895436283,0.7027297899743621,0.9963123822230946,0.05771789950782922,0.1283793917447768,0.00046687111283232155,0.12660507164170257,343480,262.5797893799996,,0.0
pusht_stage2_pred_adaln_depth1_lance_h4_seed234,PushT,AdaLN,234,5,0.5628962095296408,0.7120282706989787,0.9958498376821855,0.06153632339123076,0.1407819486648987,0.0005766263731637184,0.13894067966656698,343480,262.5797893799996,,0.0
pusht_stage2_pred_adaln_depth1_lance_h4_seed234,PushT,AdaLN,234,6,0.5734397114801013,0.7196164897580526,0.9952798074222579,0.0647619971043944,0.15182378399336935,0.0007002245817830714,0.14834661303544114,343480,262.5797893799996,,0.0
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,1,0.30435895423848625,0.5358949748278123,0.9866189054369102,0.04095421452789532,0.05887262515262165,0.0002489975956474653,0.018608163515583868,336279,93.89740412400002,,0.0
