run_id,task,model,seed,horizon,skill,change_skill,moved_region_change_skill,proprio_skill,param_count,flops_per_forward_estimate,train_step_time_ms,mamba_backend,deterministic_encode_max_abs_diff
20260602_mgvt_d1a_wall_mlp_trend_dim16_seed234,Wall,mgvt_d_mlp,234,1,-6.710112871147454,-1.0125992758686566,-3.6752512306476293,-46.25636371532911,469152,1369374720,198.30521499999998,,0.0
20260602_mgvt_d1a_wall_mlp_trend_dim16_seed234,Wall,mgvt_d_mlp,234,2,-3.8051208869307738,-0.25107040311332707,-1.8103568368496843,-14.55304944535646,469152,1369374720,198.30521499999998,,0.0
20260602_mgvt_d1a_wall_mlp_trend_dim16_seed234,Wall,mgvt_d_mlp,234,3,-3.133882394389498,-0.05269369013262071,-1.362883373358482,-7.577620746997026,469152,1369374720,198.30521499999998,,0.0
20260602_mgvt_d1a_wall_mlp_trend_dim16_seed234,Wall,mgvt_d_mlp,234,4,-2.8054644085676554,0.03413528580128988,-1.15289013499491,-4.876314630861894,469152,1369374720,198.30521499999998,,0.0
20260602_mgvt_d1a_wall_mlp_trend_dim16_seed234,Wall,mgvt_d_mlp,234,5,-2.663954507340333,0.08057561489540843,-1.051214624452522,-3.4639831762104256,469152,1369374720,198.30521499999998,,0.0
20260602_mgvt_d1a_wall_mlp_trend_dim16_seed234,Wall,mgvt_d_mlp,234,6,-2.572217331196023,0.10492354364695033,-0.991398723107991,-2.636660310278248,469152,1369374720,198.30521499999998,,0.0
