run_id,task,model,seed,horizon,skill,change_skill,moved_region_change_skill,proprio_skill,param_count,flops_per_forward_estimate,train_step_time_ms,mamba_backend,deterministic_encode_max_abs_diff
20260602_mgvt_d1a_wall_gru_trend_dim16_seed234,Wall,mgvt_d_gru,234,1,-7.5250761018248955,-1.1137548987800279,-4.095392896720029,-45.477965644939076,551968,1369473024,196.96094833333336,,0.0
20260602_mgvt_d1a_wall_gru_trend_dim16_seed234,Wall,mgvt_d_gru,234,2,-4.389573184569216,-0.31735627016484624,-2.1009077831541547,-14.402157653819284,551968,1369473024,196.96094833333336,,0.0
20260602_mgvt_d1a_wall_gru_trend_dim16_seed234,Wall,mgvt_d_gru,234,3,-3.7442848078826074,-0.11478782574797419,-1.6572483142798369,-7.514926509101022,551968,1369473024,196.96094833333336,,0.0
20260602_mgvt_d1a_wall_gru_trend_dim16_seed234,Wall,mgvt_d_gru,234,4,-3.3399613773233323,-0.019002476081152242,-1.4090882647998049,-4.847129409571188,551968,1369473024,196.96094833333336,,0.0
20260602_mgvt_d1a_wall_gru_trend_dim16_seed234,Wall,mgvt_d_gru,234,5,-3.1248813016619623,0.03376082671764413,-1.2724007937399984,-3.4430523896031477,551968,1369473024,196.96094833333336,,0.0
20260602_mgvt_d1a_wall_gru_trend_dim16_seed234,Wall,mgvt_d_gru,234,6,-2.9662332978269856,0.06514671667214156,-1.1807213304806554,-2.6119907810857526,551968,1369473024,196.96094833333336,,0.0
