run_id,task,model,seed,horizon,skill,change_skill,proprio_skill,mse_model,mse_persist,proprio_mse_model,proprio_mse_persist,param_count,train_step_time_ms,mamba_backend,deterministic_encode_max_abs_diff
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,2,0.4596157013162532,0.6331034980625294,0.9912602472241973,0.049257738848703096,0.09115316445848583,0.00046240778105569714,0.0529085653699429,336279,95.22765580000011,,0.0
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,3,0.5047544327160554,0.6606974136562664,0.9909606592027707,0.05571146993334666,0.1124926170240813,0.0007056233011581729,0.07806136719333036,336279,95.22765580000011,,0.0
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,4,0.5302431928394216,0.6747757094977513,0.9895266932063089,0.06030709317124347,0.1283793917447768,0.0010133868527040985,0.09675901533931405,336279,95.22765580000011,,0.0
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,5,0.5436068701891328,0.6836139178466327,0.9871789719775904,0.06425191417204595,0.1407819486648987,0.00140047997653836,0.10923304855823517,336279,95.22765580000011,,0.0
pusht_stage2_pred_mgvt_convmixer_lance_h4_seed234,PushT,mgvt_convmixer,234,6,0.5570243986977961,0.6921626879254821,0.9840323926914765,0.06725423200643871,0.15182378399336935,0.0018748847097378213,0.11741801219879702,336279,95.22765580000011,,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,1,0.32787655487628364,0.5817332415889833,0.9968502186762643,0.03956967164105722,0.05887262515262165,0.00010925585654382882,0.03468680689688278,362136,110.73869668600068,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,2,0.48329461642141913,0.6692897455302045,0.9975148458184511,0.047099330805923385,0.09115316445848583,0.00016084264378011184,0.0647213943401533,362136,110.73869668600068,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,3,0.5260139234691219,0.6900926760210463,0.9972548301673463,0.053319934181934966,0.1124926170240813,0.0002109691970445941,0.07685105472715204,362136,110.73869668600068,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,4,0.5508506188585875,0.7022435130171266,0.9968588233814569,0.057661524353477454,0.1283793917447768,0.00025973491007352253,0.0826871397616589,362136,110.73869668600068,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,5,0.5649386349493422,0.7111462804362774,0.9964840694454631,0.061248786760642465,0.1407819486648987,0.0003067613044646527,0.08724896573079723,362136,110.73869668600068,mamba_ssm,0.0
pusht_stage2_pred_mgvt_mamba_lance_h4_seed234,PushT,mgvt_mamba,234,6,0.5790885198523514,0.7200588120830844,0.996166688560144,0.06390437364226598,0.15182378399336935,0.0003507544542044665,0.09150168456378939,362136,110.73869668600068,mamba_ssm,0.0
