run_id,task,model,seed,horizon,skill,change_skill,moved_region_change_skill,proprio_skill,param_count,flops_per_forward_estimate,train_step_time_ms,mamba_backend,deterministic_encode_max_abs_diff
20260602_mgvt_d1a_wall_raw_action_guidance_seed234,Wall,mgvt_d_raw_action,234,1,-6.912299419221774,-1.063738986566125,-3.7869782849316582,-47.855708256359854,379776,1367998464,169.3000825,,0.0
20260602_mgvt_d1a_wall_raw_action_guidance_seed234,Wall,mgvt_d_raw_action,234,2,-3.985075952617019,-0.28617231132062515,-1.909907360777897,-15.136991272767478,379776,1367998464,169.3000825,,0.0
20260602_mgvt_d1a_wall_raw_action_guidance_seed234,Wall,mgvt_d_raw_action,234,3,-3.395079692108663,-0.09705921637558834,-1.5076119598920532,-7.928931248990352,379776,1367998464,169.3000825,,0.0
20260602_mgvt_d1a_wall_raw_action_guidance_seed234,Wall,mgvt_d_raw_action,234,4,-3.0478701122608767,-0.0061347532288931195,-1.2864177972498947,-5.144991386187828,379776,1367998464,169.3000825,,0.0
20260602_mgvt_d1a_wall_raw_action_guidance_seed234,Wall,mgvt_d_raw_action,234,5,-2.8861779882535763,0.044170616622159264,-1.1726949888329985,-3.6704962338740366,379776,1367998464,169.3000825,,0.0
20260602_mgvt_d1a_wall_raw_action_guidance_seed234,Wall,mgvt_d_raw_action,234,6,-2.769482081960304,0.07283118153295076,-1.0987772891888818,-2.7892128747638787,379776,1367998464,169.3000825,,0.0
